method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,eps_optimal_mass,normalized_regret,random_ref,n_test,wall_s,requested,torch_version,cuda_available,mps_available,mps_fallback,resolved_device,run_tag,git_commit,hostname,command,dataset,order
ewc,3,1,2,T1_renal,1,0.6667,0.6667,0.3333,0.0878,-0.7249,0.4938,0.2256,0.5667,6,2.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ewc,3,1,2,T2_breast,2,0.8333,0.8333,1.0,-0.0,-0.0421,0.6698,0.1146,0.7,6,2.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ewc,3,2,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.3331,0.5213,0.1974,0.7667,6,2.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ewc,3,2,2,T1_renal,1,0.8333,0.8333,0.0,0.0478,-0.3646,0.5136,0.1992,0.7667,6,6.4,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ewc,3,2,2,T2_breast,2,0.6667,0.6667,1.0,0.0,0.1123,0.5915,0.1156,0.7667,6,6.5,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ewc,3,4,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.141,0.3021,0.2492,0.6667,6,3.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ewc,3,4,2,T1_renal,1,0.8333,0.8333,0.0238,0.047,-0.1695,0.3013,0.255,0.6667,6,8.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ewc,3,4,2,T2_breast,2,0.8333,0.8333,1.0,0.0,0.1475,0.4836,0.1629,0.8333,6,8.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,1,1,T1_renal,1,0.8333,0.8333,1.0,0.0,-0.583,0.5312,0.2163,0.5667,6,1.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,1,2,T1_renal,1,0.8333,0.8333,0.3333,0.0288,-0.5021,0.515,0.2195,0.5667,6,2.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,1,2,T2_breast,2,0.6667,0.6667,1.0,0.0,-0.7331,0.6142,0.137,0.7,6,2.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,2,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.3331,0.5213,0.1974,0.7667,6,2.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,2,2,T1_renal,1,0.8333,0.8333,0.1111,0.0184,-0.4211,0.5272,0.1971,0.7667,6,4.4,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,2,2,T2_breast,2,0.8333,0.8333,1.0,-0.0,0.2405,0.5796,0.1197,0.7667,6,4.4,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,4,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.141,0.3021,0.2492,0.6667,6,3.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,4,2,T1_renal,1,0.8333,0.8333,0.1032,0.0128,-0.2279,0.3115,0.2432,0.6667,6,7.9,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
lwf,3,4,2,T2_breast,2,0.8333,0.8333,1.0,0.0,0.061,0.4801,0.1646,0.8333,6,8.0,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,1,1,T1_renal,1,0.8333,0.8333,1.0,0.0,-0.583,0.5312,0.2163,0.5667,6,1.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,1,2,T1_renal,1,0.8333,0.8333,0.1667,0.0429,-0.5033,0.5309,0.2175,0.5667,6,2.9,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,1,2,T2_breast,2,0.8333,0.8333,1.0,0.0,-0.0475,0.6521,0.1202,0.7,6,2.9,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,2,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.3331,0.5213,0.1974,0.7667,6,1.8,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,2,2,T1_renal,1,0.6667,0.6667,0.1667,0.017,-0.5352,0.52,0.1965,0.7667,6,5.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,2,2,T2_breast,2,0.6667,0.6667,1.0,-0.0,0.2166,0.5986,0.1096,0.7667,6,5.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,4,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.141,0.3021,0.2492,0.6667,6,3.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,4,2,T1_renal,1,0.8333,0.8333,0.1032,0.0167,-0.2419,0.2986,0.2532,0.6667,6,10.3,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
replay,3,4,2,T2_breast,2,1.0,1.0,1.0,0.0,0.1777,0.4884,0.1606,0.8333,6,10.4,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,1,1,T1_renal,1,0.8333,0.8333,1.0,0.0,-0.583,0.5312,0.2163,0.5667,6,1.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,1,2,T1_renal,1,0.6667,0.6667,0.5,0.0322,-0.7675,0.5091,0.2237,0.5667,6,2.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,1,2,T2_breast,2,0.6667,0.6667,1.0,-0.0,0.0755,0.6346,0.1248,0.7,6,2.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,2,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.3331,0.5213,0.1974,0.7667,6,1.8,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,2,2,T1_renal,1,0.8333,0.8333,0.1667,0.0156,-0.447,0.5197,0.1979,0.7667,6,5.7,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,2,2,T2_breast,2,0.8333,0.8333,1.0,0.0,0.1718,0.5966,0.111,0.7667,6,5.8,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,4,1,T1_renal,1,0.8333,0.8333,1.0,-0.0,-0.141,0.3021,0.2492,0.6667,6,3.6,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,4,2,T1_renal,1,0.6667,0.6667,0.127,0.0126,-0.2455,0.2976,0.2538,0.6667,6,11.1,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
distill,3,4,2,T2_breast,2,0.8333,0.8333,1.0,0.0,-0.0437,0.4843,0.161,0.8333,6,11.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,1,1,T1_renal,1,0.8333,0.8333,1.0,0.0,-0.583,0.5312,0.2163,0.5667,6,1.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
ours,3,1,2,T1_renal,1,0.8333,0.8333,0.5,0.0244,-0.5022,0.5212,0.2217,0.5667,6,3.2,auto,2.4.1+cu124,True,False,1,cuda,v2_pilot40_main_cuda_20260815T122732Z_main_s3,09a3ac4551c0efe1421f6eab51caeb2def2c7eed,1f523c46ed83,scripts/cl_main.py --dataset pilot40 --order main --seeds 3 --tag v2_pilot40_main_cuda_20260815T122732Z_main_s3 --device auto --output-dir /workspace/mllm_hwsi_ah/runs/v2/v2_pilot40_main_cuda_20260815T122732Z/results/main/seed_3 --resume,pilot40,main
