method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,random_ref,n_test,wall_s,dataset,order
lwf,2,4,3,esca,1,0.9375,0.9333,0.1333,0.0088,-0.0127,0.8714,15,310.9,can,main
lwf,2,4,3,lung,2,0.8463,0.8421,0.1666,0.0041,-0.0964,0.8266,95,313.8,can,main
lwf,2,4,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.1882,0.9029,76,316.1,can,main
lwf,2,4,4,esca,1,0.8661,0.8667,0.1289,0.0121,-0.1477,0.8714,15,481.8,can,main
lwf,2,4,4,lung,2,0.8041,0.8,0.1119,0.0072,-0.0438,0.8266,95,484.7,can,main
lwf,2,4,4,rcc,3,0.9815,0.9868,0.1794,0.0038,0.2138,0.9029,76,487.0,can,main
lwf,2,4,4,brca,4,0.6572,0.828,1.0,-0.0,-0.0057,0.8358,93,489.7,can,main
replay,2,1,1,esca,1,0.875,0.8667,1.0,0.0,-0.2449,0.8679,15,6.9,can,main
replay,2,1,2,esca,1,0.9375,0.9333,0.3333,0.1232,0.5958,0.8679,15,70.6,can,main
replay,2,1,2,lung,2,0.8551,0.8526,1.0,0.0,0.0766,0.7639,95,71.3,can,main
replay,2,1,3,esca,1,0.9375,0.9333,0.2667,0.1055,0.1196,0.8679,15,123.9,can,main
replay,2,1,3,lung,2,0.8469,0.8421,0.2842,0.1174,-0.1052,0.7639,95,124.6,can,main
replay,2,1,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.8509,0.8511,76,125.2,can,main
replay,2,1,4,esca,1,0.9375,0.9333,0.1333,0.15,0.118,0.8679,15,184.9,can,main
replay,2,1,4,lung,2,0.8259,0.8211,0.1895,0.1472,-0.1194,0.7639,95,185.6,can,main
replay,2,1,4,rcc,3,0.9407,0.9342,0.1184,0.0569,0.8296,0.8511,76,186.2,can,main
replay,2,1,4,brca,4,0.7692,0.8817,1.0,0.0,0.1985,0.6575,93,186.8,can,main
replay,2,2,1,esca,1,0.9375,0.9333,1.0,0.0,0.0808,0.8393,15,12.0,can,main
replay,2,2,2,esca,1,0.9375,0.9333,0.0889,0.0698,-0.1447,0.8393,15,124.4,can,main
replay,2,2,2,lung,2,0.8673,0.8632,1.0,-0.0,0.0227,0.7886,95,125.8,can,main
replay,2,2,3,esca,1,0.9375,0.9333,0.0889,0.0726,0.0687,0.8393,15,209.1,can,main
replay,2,2,3,lung,2,0.8143,0.8105,0.0982,0.0727,-0.0118,0.7886,95,210.4,can,main
replay,2,2,3,rcc,3,0.9694,0.9605,1.0,-0.0,0.4075,0.9083,76,211.4,can,main
replay,2,2,4,esca,1,0.9375,0.9333,0.1111,0.0425,0.0535,0.8393,15,322.4,can,main
replay,2,2,4,lung,2,0.7946,0.7895,0.1088,0.0876,-0.0444,0.7886,95,323.7,can,main
replay,2,2,4,rcc,3,0.9713,0.9737,0.1711,0.0322,0.4118,0.9083,76,324.7,can,main
replay,2,2,4,brca,4,0.9008,0.9355,1.0,-0.0,0.2077,0.7351,93,326.2,can,main
replay,2,4,1,esca,1,0.9375,0.9333,1.0,-0.0,0.1525,0.8714,15,23.6,can,main
replay,2,4,2,esca,1,0.8661,0.8667,0.1733,0.0377,-0.1512,0.8714,15,234.7,can,main
replay,2,4,2,lung,2,0.8538,0.8526,1.0,-0.0,-0.0112,0.8266,95,237.1,can,main
replay,2,4,3,esca,1,0.9375,0.9333,0.113,0.0473,-0.1063,0.8714,15,400.2,can,main
replay,2,4,3,lung,2,0.8245,0.8211,0.2044,0.0306,-0.0914,0.8266,95,402.6,can,main
replay,2,4,3,rcc,3,0.9342,0.9474,1.0,-0.0,0.2072,0.9029,76,404.5,can,main
replay,2,4,4,esca,1,0.9375,0.9333,0.0381,0.0266,0.0176,0.8714,15,607.7,can,main
replay,2,4,4,lung,2,0.7939,0.7895,0.1157,0.0327,-0.1052,0.8266,95,610.2,can,main
replay,2,4,4,rcc,3,0.9611,0.9605,0.1489,0.0105,0.1965,0.9029,76,612.2,can,main
replay,2,4,4,brca,4,0.8482,0.914,1.0,-0.0,0.1008,0.8358,93,614.6,can,main
distill,2,1,1,esca,1,0.875,0.8667,1.0,0.0,-0.2449,0.8679,15,6.6,can,main
distill,2,1,2,esca,1,0.9375,0.9333,0.5333,0.0517,0.5958,0.8679,15,68.8,can,main
distill,2,1,2,lung,2,0.8551,0.8526,1.0,-0.0,-0.0147,0.7639,95,69.5,can,main
distill,2,1,3,esca,1,0.9375,0.9333,0.4667,0.0495,0.4801,0.8679,15,119.6,can,main
distill,2,1,3,lung,2,0.8864,0.8842,0.5579,0.029,0.0483,0.7639,95,120.3,can,main
distill,2,1,3,rcc,3,0.9694,0.9605,1.0,0.0,0.8228,0.8511,76,120.9,can,main
distill,2,1,4,esca,1,0.9375,0.9333,0.1333,0.096,0.5889,0.8679,15,184.2,can,main
distill,2,1,4,lung,2,0.8762,0.8737,0.4316,0.0626,0.0711,0.7639,95,185.0,can,main
distill,2,1,4,rcc,3,0.9592,0.9474,0.3553,0.0322,0.8062,0.8511,76,185.5,can,main
distill,2,1,4,brca,4,0.7955,0.8925,1.0,-0.0,0.2731,0.6575,93,186.2,can,main
distill,2,2,1,esca,1,0.9375,0.9333,1.0,0.0,0.0808,0.8393,15,11.9,can,main
distill,2,2,2,esca,1,0.9375,0.9333,0.3111,0.0111,-0.0423,0.8393,15,126.5,can,main
distill,2,2,2,lung,2,0.8762,0.8737,1.0,-0.0,-0.0662,0.7886,95,127.8,can,main
distill,2,2,3,esca,1,0.9375,0.9333,0.1778,0.0142,-0.2098,0.8393,15,217.6,can,main
distill,2,2,3,lung,2,0.8878,0.8842,0.3263,0.0095,-0.025,0.7886,95,218.9,can,main
distill,2,2,3,rcc,3,0.9407,0.9342,1.0,-0.0,0.4163,0.9083,76,219.8,can,main
distill,2,2,4,esca,1,0.9375,0.9333,0.2222,0.0198,-0.1616,0.8393,15,329.2,can,main
distill,2,2,4,lung,2,0.8469,0.8421,0.2,0.0178,-0.0227,0.7886,95,330.5,can,main
distill,2,2,4,rcc,3,0.9713,0.9737,0.2325,0.0229,0.4187,0.9083,76,331.5,can,main
distill,2,2,4,brca,4,0.894,0.9247,1.0,-0.0,0.1743,0.7351,93,332.7,can,main
distill,2,4,1,esca,1,0.9375,0.9333,1.0,-0.0,0.1525,0.8714,15,20.9,can,main
distill,2,4,2,esca,1,0.8661,0.8667,0.3105,0.0019,-0.1031,0.8714,15,237.8,can,main
distill,2,4,2,lung,2,0.8756,0.8737,1.0,-0.0,0.0269,0.8266,95,240.2,can,main
distill,2,4,3,esca,1,0.9375,0.9333,0.1746,0.0025,-0.0185,0.8714,15,416.7,can,main
distill,2,4,3,lung,2,0.8252,0.8211,0.1101,0.0028,-0.0345,0.8266,95,419.1,can,main
distill,2,4,3,rcc,3,0.9509,0.9474,1.0,-0.0,0.1856,0.9029,76,421.2,can,main
distill,2,4,4,esca,1,0.7946,0.8,0.2305,0.0066,-0.0071,0.8714,15,641.3,can,main
distill,2,4,4,lung,2,0.8334,0.8316,0.1737,0.0061,-0.0275,0.8266,95,643.7,can,main
distill,2,4,4,rcc,3,0.9611,0.9605,0.2242,0.0079,0.1721,0.9029,76,645.7,can,main
distill,2,4,4,brca,4,0.9001,0.9032,1.0,-0.0,0.0593,0.8358,93,648.6,can,main
ours,2,1,1,esca,1,0.875,0.8667,1.0,0.0,-0.2449,0.8679,15,6.8,can,main
ours,2,1,2,esca,1,0.9375,0.9333,0.4,0.0614,0.5482,0.8679,15,75.1,can,main
ours,2,1,2,lung,2,0.866,0.8632,1.0,-0.0,-0.0623,0.7639,95,75.8,can,main
ours,2,1,3,esca,1,0.9375,0.9333,0.1333,0.0637,0.6063,0.8679,15,127.4,can,main
ours,2,1,3,lung,2,0.8558,0.8526,0.4632,0.0438,-0.0328,0.7639,95,128.1,can,main
ours,2,1,3,rcc,3,0.9305,0.9211,1.0,-0.0,0.7308,0.8511,76,128.6,can,main
ours,2,1,4,esca,1,0.9375,0.9333,0.0667,0.0951,0.1359,0.8679,15,189.4,can,main
ours,2,1,4,lung,2,0.8769,0.8737,0.2632,0.1089,0.0885,0.7639,95,190.0,can,main
ours,2,1,4,rcc,3,0.9509,0.9474,0.3816,0.0304,0.8013,0.8511,76,190.6,can,main
ours,2,1,4,brca,4,0.7233,0.871,1.0,-0.0,0.1669,0.6575,93,191.2,can,main
ours,2,2,1,esca,1,0.9375,0.9333,1.0,0.0,0.0808,0.8393,15,10.7,can,main
ours,2,2,2,esca,1,0.9375,0.9333,0.1778,0.0133,-0.1607,0.8393,15,136.8,can,main
ours,2,2,2,lung,2,0.8565,0.8526,1.0,-0.0,-0.0565,0.7886,95,138.0,can,main
ours,2,2,3,esca,1,0.9375,0.9333,0.1778,0.0266,-0.027,0.8393,15,235.1,can,main
ours,2,2,3,lung,2,0.8673,0.8632,0.2,0.0142,0.0318,0.7886,95,236.3,can,main
ours,2,2,3,rcc,3,0.9509,0.9474,1.0,-0.0,0.414,0.9083,76,237.3,can,main
ours,2,2,4,esca,1,0.9375,0.9333,0.2,0.0322,-0.1877,0.8393,15,353.7,can,main
ours,2,2,4,lung,2,0.8565,0.8526,0.1053,0.0285,-0.0138,0.7886,95,355.0,can,main
ours,2,2,4,rcc,3,0.9426,0.9474,0.1798,0.0132,0.4469,0.9083,76,355.9,can,main
ours,2,2,4,brca,4,0.9203,0.9355,1.0,-0.0,0.192,0.7351,93,357.1,can,main
ours,2,4,1,esca,1,0.9375,0.9333,1.0,-0.0,0.1525,0.8714,15,21.4,can,main
ours,2,4,2,esca,1,0.9375,0.9333,0.1429,0.004,-0.1068,0.8714,15,254.5,can,main
ours,2,4,2,lung,2,0.8558,0.8526,1.0,-0.0,-0.0046,0.8266,95,256.8,can,main
ours,2,4,3,esca,1,0.9375,0.9333,0.1511,0.0087,-0.1297,0.8714,15,433.5,can,main
ours,2,4,3,lung,2,0.8367,0.8316,0.1279,0.0062,-0.1195,0.8266,95,436.0,can,main
ours,2,4,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.1954,0.9029,76,437.8,can,main
ours,2,4,4,esca,1,0.9375,0.9333,0.1016,0.0145,-0.1281,0.8714,15,677.0,can,main
ours,2,4,4,lung,2,0.8055,0.8,0.124,0.0144,-0.1508,0.8266,95,679.7,can,main
ours,2,4,4,rcc,3,0.9611,0.9605,0.2485,0.0042,0.1868,0.9029,76,681.8,can,main
ours,2,4,4,brca,4,0.8745,0.9247,1.0,-0.0,0.0814,0.8358,93,684.4,can,main
joint,2,1,1,esca,1,0.875,0.8667,1.0,0.0,-0.2449,0.8679,15,6.8,can,main
joint,2,1,2,esca,1,0.9375,0.9333,0.4,0.1361,0.6124,0.8679,15,52.2,can,main
joint,2,1,2,lung,2,0.8749,0.8737,1.0,-0.0,0.0765,0.7639,95,53.0,can,main
joint,2,1,3,esca,1,0.9375,0.9333,0.2,0.1199,0.6126,0.8679,15,118.2,can,main
joint,2,1,3,lung,2,0.8858,0.8842,0.3579,0.0583,0.0569,0.7639,95,118.9,can,main
joint,2,1,3,rcc,3,0.9592,0.9474,1.0,-0.0,0.8941,0.8437,76,119.5,can,main
joint,2,1,4,esca,1,0.9375,0.9333,0.2,0.0835,0.6122,0.8679,15,215.2,can,main
joint,2,1,4,lung,2,0.8864,0.8842,0.3158,0.0664,0.059,0.7639,95,216.0,can,main
joint,2,1,4,rcc,3,0.9592,0.9474,0.2895,0.0352,0.8362,0.8437,76,216.7,can,main
joint,2,1,4,brca,4,0.861,0.9032,1.0,0.0,0.3242,0.6534,93,217.4,can,main
joint,2,2,1,esca,1,0.9375,0.9333,1.0,0.0,0.0808,0.8393,15,12.4,can,main
joint,2,2,2,esca,1,0.8661,0.8667,0.1556,0.0446,0.1272,0.8393,15,96.4,can,main
joint,2,2,2,lung,2,0.8749,0.8737,1.0,0.0,-0.0584,0.7886,95,97.7,can,main
joint,2,2,3,esca,1,0.9375,0.9333,0.1556,0.0227,0.0599,0.8393,15,222.0,can,main
joint,2,2,3,lung,2,0.8762,0.8737,0.1368,0.0286,-0.0598,0.7886,95,223.5,can,main
joint,2,2,3,rcc,3,0.949,0.9342,1.0,0.0,0.4273,0.8996,76,224.6,can,main
joint,2,2,4,esca,1,0.9375,0.9333,0.2222,0.0263,-0.0966,0.8393,15,409.3,can,main
joint,2,2,4,lung,2,0.8756,0.8737,0.2246,0.0317,0.0063,0.7886,95,410.7,can,main
joint,2,2,4,rcc,3,0.9694,0.9605,0.2325,0.0106,0.4408,0.8996,76,411.7,can,main
joint,2,2,4,brca,4,0.9136,0.9247,1.0,-0.0,0.1949,0.7181,93,413.1,can,main
joint,2,4,1,esca,1,0.9375,0.9333,1.0,-0.0,0.1525,0.8714,15,21.3,can,main
joint,2,4,2,esca,1,0.7946,0.8,0.1733,0.0148,0.1029,0.8714,15,172.3,can,main
joint,2,4,2,lung,2,0.8634,0.8632,1.0,-0.0,0.033,0.8266,95,174.8,can,main
joint,2,4,3,esca,1,0.9375,0.9333,0.1556,0.0114,0.0511,0.8714,15,412.7,can,main
joint,2,4,3,lung,2,0.8558,0.8526,0.1331,0.005,-0.0148,0.8266,95,415.5,can,main
joint,2,4,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.2148,0.8992,76,417.7,can,main
joint,2,4,4,esca,1,0.8661,0.8667,0.1048,0.011,0.0353,0.8714,15,765.8,can,main
joint,2,4,4,lung,2,0.8756,0.8737,0.1619,0.0099,0.0365,0.8266,95,768.7,can,main
joint,2,4,4,rcc,3,0.9509,0.9474,0.1707,0.0035,0.2221,0.8992,76,770.7,can,main
joint,2,4,4,brca,4,0.8353,0.9247,1.0,-0.0,0.1025,0.8452,93,773.3,can,main
