method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,random_ref,n_test,wall_s,dataset,order
lwf,4,2,2,esca,1,0.9375,0.9333,0.2222,0.0507,0.028,0.925,15,89.9,can,main
lwf,4,2,2,lung,2,0.8749,0.8737,1.0,-0.0,0.0142,0.8127,95,91.1,can,main
lwf,4,2,3,esca,1,1.0,1.0,0.1333,0.0423,0.3437,0.925,15,152.1,can,main
lwf,4,2,3,lung,2,0.8756,0.8737,0.2246,0.0196,-0.0037,0.8127,95,153.3,can,main
lwf,4,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.4301,0.9072,76,154.2,can,main
lwf,4,2,4,esca,1,0.8661,0.8667,0.0444,0.0422,0.0951,0.925,15,238.3,can,main
lwf,4,2,4,lung,2,0.8654,0.8632,0.1404,0.0352,0.0665,0.8127,95,239.6,can,main
lwf,4,2,4,rcc,3,0.9611,0.9605,0.2281,0.0146,0.3733,0.9072,76,240.7,can,main
lwf,4,2,4,brca,4,0.7955,0.8925,1.0,-0.0,0.0046,0.6981,93,242.0,can,main
lwf,4,4,1,esca,1,0.8571,0.8667,1.0,-0.0,-0.0415,0.8732,15,20.9,can,main
lwf,4,4,2,esca,1,1.0,1.0,0.1492,0.0065,0.1629,0.8732,15,172.4,can,main
lwf,4,4,2,lung,2,0.8327,0.8316,1.0,-0.0,-0.0752,0.8401,95,174.7,can,main
lwf,4,4,3,esca,1,1.0,1.0,0.0794,0.0141,0.1656,0.8732,15,291.0,can,main
lwf,4,4,3,lung,2,0.8756,0.8737,0.1864,0.0037,-0.1064,0.8401,95,293.2,can,main
lwf,4,4,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.1669,0.9281,76,295.0,can,main
lwf,4,4,4,esca,1,0.9375,0.9333,0.1238,0.0117,0.0327,0.8732,15,435.1,can,main
lwf,4,4,4,lung,2,0.8219,0.8211,0.2222,0.0034,-0.0906,0.8401,95,437.4,can,main
lwf,4,4,4,rcc,3,0.9342,0.9474,0.2308,0.0031,0.1985,0.9281,76,439.3,can,main
lwf,4,4,4,brca,4,0.8745,0.9247,1.0,-0.0,0.0635,0.7919,93,441.5,can,main
replay,4,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0792,0.7982,15,6.2,can,main
replay,4,1,2,esca,1,1.0,1.0,0.2,0.0766,0.6564,0.7982,15,64.1,can,main
replay,4,1,2,lung,2,0.8551,0.8526,1.0,-0.0,0.0308,0.7368,95,64.7,can,main
replay,4,1,3,esca,1,0.9375,0.9333,0.1333,0.1479,0.0782,0.7982,15,112.3,can,main
replay,4,1,3,lung,2,0.8443,0.8421,0.2737,0.0789,-0.0065,0.7368,95,112.9,can,main
replay,4,1,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.8102,0.8931,76,113.4,can,main
replay,4,1,4,esca,1,1.0,1.0,0.0667,0.094,0.6256,0.7982,15,171.2,can,main
replay,4,1,4,lung,2,0.8571,0.8526,0.1895,0.1119,0.13,0.7368,95,171.9,can,main
replay,4,1,4,rcc,3,0.949,0.9342,0.1974,0.0406,0.7495,0.8931,76,172.3,can,main
replay,4,1,4,brca,4,0.9339,0.957,1.0,0.0,0.432,0.6746,93,172.9,can,main
replay,4,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1368,0.925,15,12.1,can,main
replay,4,2,2,esca,1,0.9375,0.9333,0.0444,0.0539,0.2486,0.925,15,119.5,can,main
replay,4,2,2,lung,2,0.8531,0.8526,1.0,0.0,-0.0354,0.8127,95,120.7,can,main
replay,4,2,3,esca,1,0.9375,0.9333,0.1111,0.0514,0.2728,0.925,15,208.0,can,main
replay,4,2,3,lung,2,0.8667,0.8632,0.1333,0.0782,-0.025,0.8127,95,209.3,can,main
replay,4,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.4032,0.9072,76,210.3,can,main
replay,4,2,4,esca,1,0.8661,0.8667,0.0222,0.0507,0.0537,0.925,15,315.3,can,main
replay,4,2,4,lung,2,0.8565,0.8526,0.0982,0.0682,0.065,0.8127,95,316.6,can,main
replay,4,2,4,rcc,3,0.9259,0.9474,0.1447,0.0294,0.4108,0.9072,76,317.7,can,main
replay,4,2,4,brca,4,0.7496,0.8817,1.0,-0.0,0.0588,0.6981,93,318.9,can,main
replay,4,4,1,esca,1,0.8571,0.8667,1.0,-0.0,-0.0415,0.8732,15,22.9,can,main
replay,4,4,2,esca,1,0.8661,0.8667,0.1194,0.0399,-0.224,0.8732,15,228.3,can,main
replay,4,4,2,lung,2,0.896,0.8947,1.0,-0.0,0.0169,0.8401,95,230.8,can,main
replay,4,4,3,esca,1,0.9375,0.9333,0.0794,0.043,-0.0233,0.8732,15,395.5,can,main
replay,4,4,3,lung,2,0.8219,0.8211,0.4026,0.0281,-0.0224,0.8401,95,398.0,can,main
replay,4,4,3,rcc,3,0.9528,0.9605,1.0,-0.0,0.1918,0.9281,76,400.0,can,main
replay,4,4,4,esca,1,0.9375,0.9333,0.0667,0.0381,-0.0139,0.8732,15,596.2,can,main
replay,4,4,4,lung,2,0.8443,0.8421,0.3321,0.052,-0.0672,0.8401,95,598.7,can,main
replay,4,4,4,rcc,3,0.8972,0.9211,0.1962,0.0127,0.1464,0.9281,76,600.6,can,main
replay,4,4,4,brca,4,0.9467,0.9462,1.0,-0.0,0.0769,0.7919,93,602.9,can,main
distill,4,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0792,0.7982,15,6.4,can,main
distill,4,1,2,esca,1,1.0,1.0,0.1333,0.0315,0.6611,0.7982,15,67.4,can,main
distill,4,1,2,lung,2,0.8347,0.8316,1.0,-0.0,-0.017,0.7368,95,68.0,can,main
distill,4,1,3,esca,1,1.0,1.0,0.2,0.0446,0.6559,0.7982,15,116.6,can,main
distill,4,1,3,lung,2,0.8551,0.8526,0.4632,0.0262,0.0683,0.7368,95,117.3,can,main
distill,4,1,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.8147,0.8931,76,117.8,can,main
distill,4,1,4,esca,1,1.0,1.0,0.0,0.0789,0.6464,0.7982,15,177.6,can,main
distill,4,1,4,lung,2,0.8756,0.8737,0.3158,0.0504,0.0908,0.7368,95,178.2,can,main
distill,4,1,4,rcc,3,0.9592,0.9474,0.3421,0.0247,0.7861,0.8931,76,178.8,can,main
distill,4,1,4,brca,4,0.8745,0.9247,1.0,-0.0,0.2774,0.6746,93,179.4,can,main
distill,4,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1368,0.925,15,10.8,can,main
distill,4,2,2,esca,1,0.9375,0.9333,0.1556,0.0174,0.2751,0.925,15,121.0,can,main
distill,4,2,2,lung,2,0.8749,0.8737,1.0,-0.0,0.0333,0.8127,95,122.2,can,main
distill,4,2,3,esca,1,0.9375,0.9333,0.0889,0.0177,0.2335,0.925,15,214.7,can,main
distill,4,2,3,lung,2,0.8654,0.8632,0.3579,0.0134,-0.0219,0.8127,95,215.9,can,main
distill,4,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.437,0.9072,76,216.9,can,main
distill,4,2,4,esca,1,0.7946,0.8,0.0222,0.0295,0.1171,0.925,15,327.8,can,main
distill,4,2,4,lung,2,0.8647,0.8632,0.2211,0.0245,0.0297,0.8127,95,329.0,can,main
distill,4,2,4,rcc,3,0.9713,0.9737,0.1842,0.0107,0.4299,0.9072,76,330.0,can,main
distill,4,2,4,brca,4,0.8023,0.9032,1.0,-0.0,0.0184,0.6981,93,331.1,can,main
distill,4,4,1,esca,1,0.8571,0.8667,1.0,-0.0,-0.0415,0.8732,15,21.1,can,main
distill,4,4,2,esca,1,0.9375,0.9333,0.3105,0.0019,0.0843,0.8732,15,232.6,can,main
distill,4,4,2,lung,2,0.8864,0.8842,1.0,0.0,-0.0113,0.8401,95,235.1,can,main
distill,4,4,3,esca,1,0.9375,0.9333,0.1714,0.0022,0.0609,0.8732,15,404.3,can,main
distill,4,4,3,lung,2,0.8864,0.8842,0.1951,0.0015,-0.0837,0.8401,95,406.7,can,main
distill,4,4,3,rcc,3,0.9509,0.9474,1.0,-0.0,0.1666,0.9281,76,408.6,can,main
distill,4,4,4,esca,1,0.8661,0.8667,0.1333,0.0061,0.0906,0.8732,15,619.0,can,main
distill,4,4,4,lung,2,0.8545,0.8526,0.1475,0.0046,-0.0474,0.8401,95,621.2,can,main
distill,4,4,4,rcc,3,0.924,0.9342,0.1238,0.0022,0.1538,0.9281,76,623.0,can,main
distill,4,4,4,brca,4,0.9001,0.9032,1.0,-0.0,0.0585,0.7919,93,625.4,can,main
ours,4,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0792,0.7982,15,6.4,can,main
ours,4,1,2,esca,1,0.9375,0.9333,0.2,0.0336,0.0018,0.7982,15,73.7,can,main
ours,4,1,2,lung,2,0.8551,0.8526,1.0,-0.0,0.0164,0.7368,95,74.4,can,main
ours,4,1,3,esca,1,0.9375,0.9333,0.2,0.0619,0.1912,0.7982,15,125.8,can,main
ours,4,1,3,lung,2,0.8449,0.8421,0.4947,0.0395,0.0441,0.7368,95,126.5,can,main
ours,4,1,3,rcc,3,0.9509,0.9474,1.0,-0.0,0.7923,0.8931,76,127.0,can,main
ours,4,1,4,esca,1,1.0,1.0,0.2,0.0812,0.6575,0.7982,15,189.6,can,main
ours,4,1,4,lung,2,0.8565,0.8526,0.2842,0.0623,0.0689,0.7368,95,190.3,can,main
ours,4,1,4,rcc,3,0.9509,0.9474,0.4079,0.0231,0.7336,0.8931,76,190.8,can,main
ours,4,1,4,brca,4,0.9203,0.9355,1.0,0.0,0.4012,0.6746,93,191.4,can,main
ours,4,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1368,0.925,15,12.0,can,main
ours,4,2,2,esca,1,0.875,0.8667,0.1778,0.0139,-0.01,0.925,15,134.4,can,main
ours,4,2,2,lung,2,0.8531,0.8526,1.0,-0.0,-0.0257,0.8127,95,135.6,can,main
ours,4,2,3,esca,1,0.9375,0.9333,0.0889,0.021,0.031,0.925,15,228.0,can,main
ours,4,2,3,lung,2,0.8558,0.8526,0.214,0.0236,-0.029,0.8127,95,229.2,can,main
ours,4,2,3,rcc,3,0.9713,0.9737,1.0,0.0,0.3872,0.9072,76,230.1,can,main
ours,4,2,4,esca,1,0.875,0.8667,0.1556,0.0318,-0.0817,0.925,15,345.5,can,main
ours,4,2,4,lung,2,0.8851,0.8842,0.1088,0.0431,0.0719,0.8127,95,346.7,can,main
ours,4,2,4,rcc,3,0.9528,0.9605,0.1404,0.0178,0.4306,0.9072,76,347.6,can,main
ours,4,2,4,brca,4,0.7692,0.8817,1.0,0.0,0.0184,0.6981,93,349.0,can,main
ours,4,4,1,esca,1,0.8571,0.8667,1.0,-0.0,-0.0415,0.8732,15,22.2,can,main
ours,4,4,2,esca,1,0.8661,0.8667,0.2349,0.0049,-0.1279,0.8732,15,250.4,can,main
ours,4,4,2,lung,2,0.8347,0.8316,1.0,-0.0,-0.0522,0.8401,95,252.7,can,main
ours,4,4,3,esca,1,0.8661,0.8667,0.0889,0.0111,-0.1257,0.8732,15,434.5,can,main
ours,4,4,3,lung,2,0.8219,0.8211,0.1018,0.0042,-0.0328,0.8401,95,437.0,can,main
ours,4,4,3,rcc,3,0.9138,0.9211,1.0,-0.0,0.1616,0.9281,76,439.0,can,main
ours,4,4,4,esca,1,0.8661,0.8667,0.0952,0.0164,0.0134,0.8732,15,654.3,can,main
ours,4,4,4,lung,2,0.8864,0.8842,0.1669,0.0142,-0.0822,0.8401,95,656.4,can,main
ours,4,4,4,rcc,3,0.9426,0.9474,0.1411,0.0031,0.1824,0.9281,76,658.2,can,main
ours,4,4,4,brca,4,0.8745,0.9247,1.0,-0.0,0.0733,0.7919,93,660.4,can,main
joint,4,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0792,0.7982,15,6.1,can,main
joint,4,1,2,esca,1,1.0,1.0,0.1333,0.1062,0.6438,0.7982,15,48.0,can,main
joint,4,1,2,lung,2,0.866,0.8632,1.0,0.0,0.0985,0.7368,95,48.6,can,main
joint,4,1,3,esca,1,1.0,1.0,0.1333,0.0934,0.6435,0.7982,15,107.9,can,main
joint,4,1,3,lung,2,0.8762,0.8737,0.3053,0.0509,0.0794,0.7368,95,108.6,can,main
joint,4,1,3,rcc,3,0.9898,0.9868,1.0,-0.0,0.8523,0.8866,76,109.1,can,main
joint,4,1,4,esca,1,1.0,1.0,0.1333,0.1635,0.6612,0.7982,15,200.3,can,main
joint,4,1,4,lung,2,0.8654,0.8632,0.2421,0.0703,0.0877,0.7368,95,201.0,can,main
joint,4,1,4,rcc,3,0.9694,0.9605,0.2368,0.0299,0.8115,0.8866,76,201.5,can,main
joint,4,1,4,brca,4,0.8745,0.9247,1.0,-0.0,0.3442,0.6865,93,202.2,can,main
joint,4,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1368,0.925,15,11.7,can,main
joint,4,2,2,esca,1,0.8661,0.8667,0.0667,0.047,-0.0489,0.925,15,92.0,can,main
joint,4,2,2,lung,2,0.8423,0.8421,1.0,-0.0,0.0366,0.8127,95,93.3,can,main
joint,4,2,3,esca,1,1.0,1.0,0.1333,0.0398,0.3259,0.925,15,212.3,can,main
joint,4,2,3,lung,2,0.8749,0.8737,0.214,0.0194,-0.0004,0.8127,95,213.5,can,main
joint,4,2,3,rcc,3,0.9407,0.9342,1.0,-0.0,0.3662,0.8855,76,214.6,can,main
joint,4,2,4,esca,1,1.0,1.0,0.0667,0.036,0.3436,0.925,15,393.8,can,main
joint,4,2,4,lung,2,0.8756,0.8737,0.2211,0.0339,0.0156,0.8127,95,395.1,can,main
joint,4,2,4,rcc,3,0.9611,0.9605,0.1096,0.0154,0.4119,0.8855,76,396.2,can,main
joint,4,2,4,brca,4,0.894,0.9247,1.0,-0.0,0.1178,0.6838,93,397.4,can,main
joint,4,4,1,esca,1,0.8571,0.8667,1.0,-0.0,-0.0415,0.8732,15,22.0,can,main
joint,4,4,2,esca,1,0.8661,0.8667,0.127,0.0125,0.0644,0.8732,15,176.2,can,main
joint,4,4,2,lung,2,0.8212,0.8211,1.0,-0.0,0.025,0.8401,95,178.9,can,main
joint,4,4,3,esca,1,0.875,0.8667,0.0762,0.011,-0.0438,0.8732,15,408.7,can,main
joint,4,4,3,lung,2,0.8654,0.8632,0.1194,0.0078,-0.0003,0.8401,95,411.0,can,main
joint,4,4,3,rcc,3,0.924,0.9342,1.0,-0.0,0.2024,0.9376,76,412.8,can,main
joint,4,4,4,esca,1,0.9375,0.9333,0.1429,0.0095,0.1428,0.8732,15,748.8,can,main
joint,4,4,4,lung,2,0.8212,0.8211,0.1181,0.0091,0.0093,0.8401,95,751.4,can,main
joint,4,4,4,rcc,3,0.9528,0.9605,0.1677,0.0026,0.2093,0.9376,76,753.4,can,main
joint,4,4,4,brca,4,0.9203,0.9355,1.0,-0.0,0.1252,0.7996,93,755.8,can,main
