method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,random_ref,n_test,wall_s,dataset,order
ewc,3,4,3,esca,1,1.0,1.0,0.1492,0.0146,0.1734,0.8839,15,394.7,can,main
ewc,3,4,3,lung,2,0.8334,0.8316,0.1536,0.0123,-0.0325,0.8219,95,397.9,can,main
ewc,3,4,3,rcc,3,0.9157,0.9342,1.0,0.0,0.2152,0.9367,76,400.3,can,main
ewc,3,4,4,esca,1,0.9375,0.9333,0.0476,0.0182,0.0887,0.8839,15,662.5,can,main
ewc,3,4,4,lung,2,0.7689,0.7684,0.1431,0.0219,0.0047,0.8219,95,665.0,can,main
ewc,3,4,4,rcc,3,0.7842,0.8289,0.0695,0.0165,0.1095,0.9367,76,667.1,can,main
ewc,3,4,4,brca,4,0.8542,0.8925,1.0,-0.0,0.0733,0.7381,93,669.7,can,main
lwf,3,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0048,0.9071,15,6.5,can,main
lwf,3,1,2,esca,1,1.0,1.0,0.2,0.0918,0.6617,0.9071,15,54.5,can,main
lwf,3,1,2,lung,2,0.8551,0.8526,1.0,-0.0,-0.1637,0.7535,95,55.2,can,main
lwf,3,1,3,esca,1,0.9375,0.9333,0.0667,0.1288,0.2228,0.9071,15,92.3,can,main
lwf,3,1,3,lung,2,0.8551,0.8526,0.1789,0.0473,-0.0266,0.7535,95,93.0,can,main
lwf,3,1,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.8437,0.8533,76,93.6,can,main
lwf,3,1,4,esca,1,1.0,1.0,0.0,0.1114,0.6618,0.9071,15,141.9,can,main
lwf,3,1,4,lung,2,0.8545,0.8526,0.1263,0.0502,0.0878,0.7535,95,142.7,can,main
lwf,3,1,4,rcc,3,0.9796,0.9737,0.2105,0.0455,0.9089,0.8533,76,143.3,can,main
lwf,3,1,4,brca,4,0.9008,0.9355,1.0,0.0,0.2555,0.655,93,144.0,can,main
lwf,3,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1337,0.825,15,13.1,can,main
lwf,3,2,2,esca,1,0.9375,0.9333,0.1111,0.0443,0.0462,0.825,15,108.4,can,main
lwf,3,2,2,lung,2,0.8654,0.8632,1.0,-0.0,-0.0521,0.7867,95,110.1,can,main
lwf,3,2,3,esca,1,0.9375,0.9333,0.2,0.0386,-0.0031,0.825,15,179.6,can,main
lwf,3,2,3,lung,2,0.8449,0.8421,0.1368,0.0234,0.0593,0.7867,95,181.0,can,main
lwf,3,2,3,rcc,3,0.9713,0.9737,1.0,0.0,0.4209,0.8825,76,182.3,can,main
lwf,3,2,4,esca,1,0.8661,0.8667,0.0667,0.0388,0.0377,0.825,15,266.1,can,main
lwf,3,2,4,lung,2,0.8558,0.8526,0.1228,0.0411,-0.106,0.7867,95,267.5,can,main
lwf,3,2,4,rcc,3,0.9426,0.9474,0.1667,0.0202,0.4188,0.8825,76,268.7,can,main
lwf,3,2,4,brca,4,0.9271,0.9462,1.0,-0.0,0.1563,0.7233,93,270.1,can,main
lwf,3,4,1,esca,1,0.875,0.8667,1.0,0.0,-0.0883,0.8839,15,25.2,can,main
lwf,3,4,2,esca,1,0.9375,0.9333,0.1143,0.0052,0.0755,0.8839,15,185.7,can,main
lwf,3,4,2,lung,2,0.8966,0.8947,1.0,-0.0,0.1032,0.8219,95,188.4,can,main
lwf,3,4,3,esca,1,0.9375,0.9333,0.1448,0.0081,0.1005,0.8839,15,319.3,can,main
lwf,3,4,3,lung,2,0.8551,0.8526,0.1351,0.0027,-0.004,0.8219,95,322.2,can,main
lwf,3,4,3,rcc,3,0.9611,0.9605,1.0,-0.0,0.1846,0.9367,76,324.7,can,main
lwf,3,4,4,esca,1,0.9375,0.9333,0.0286,0.0095,0.0835,0.8839,15,490.0,can,main
lwf,3,4,4,lung,2,0.8545,0.8526,0.0712,0.0048,-0.0031,0.8219,95,492.7,can,main
lwf,3,4,4,rcc,3,0.9509,0.9474,0.0934,0.0034,0.1957,0.9367,76,494.8,can,main
lwf,3,4,4,brca,4,0.8805,0.9032,1.0,-0.0,0.0758,0.7381,93,497.6,can,main
replay,3,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0048,0.9071,15,7.0,can,main
replay,3,1,2,esca,1,1.0,1.0,0.2,0.0993,0.6613,0.9071,15,72.7,can,main
replay,3,1,2,lung,2,0.8749,0.8737,1.0,-0.0,-0.1781,0.7535,95,73.3,can,main
replay,3,1,3,esca,1,0.9375,0.9333,0.3333,0.3396,0.0142,0.9071,15,123.6,can,main
replay,3,1,3,lung,2,0.8565,0.8526,0.2421,0.1168,-0.1424,0.7535,95,124.3,can,main
replay,3,1,3,rcc,3,0.9528,0.9605,1.0,0.0,0.8293,0.8533,76,124.9,can,main
replay,3,1,4,esca,1,1.0,1.0,0.1333,0.1681,0.6611,0.9071,15,184.6,can,main
replay,3,1,4,lung,2,0.8354,0.8316,0.1263,0.1041,-0.161,0.7535,95,185.3,can,main
replay,3,1,4,rcc,3,0.9509,0.9474,0.2763,0.045,0.8403,0.8533,76,185.9,can,main
replay,3,1,4,brca,4,0.9001,0.9032,1.0,-0.0,0.2948,0.655,93,186.6,can,main
replay,3,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1337,0.825,15,12.5,can,main
replay,3,2,2,esca,1,0.9375,0.9333,0.0889,0.0496,-0.0148,0.825,15,125.1,can,main
replay,3,2,2,lung,2,0.8531,0.8526,1.0,-0.0,-0.0125,0.7867,95,126.3,can,main
replay,3,2,3,esca,1,0.9375,0.9333,0.1111,0.0672,0.0381,0.825,15,215.0,can,main
replay,3,2,3,lung,2,0.8456,0.8421,0.1614,0.0566,0.0548,0.7867,95,216.5,can,main
replay,3,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.4171,0.8825,76,217.6,can,main
replay,3,2,4,esca,1,0.9375,0.9333,0.1111,0.0422,0.2304,0.825,15,330.7,can,main
replay,3,2,4,lung,2,0.8443,0.8421,0.1789,0.0586,-0.0249,0.7867,95,332.1,can,main
replay,3,2,4,rcc,3,0.9528,0.9605,0.1272,0.0325,0.4181,0.8825,76,333.2,can,main
replay,3,2,4,brca,4,0.9271,0.9462,1.0,-0.0,0.1343,0.7233,93,334.5,can,main
replay,3,4,1,esca,1,0.875,0.8667,1.0,0.0,-0.0883,0.8839,15,22.6,can,main
replay,3,4,2,esca,1,0.875,0.8667,0.2229,0.0431,-0.1022,0.8839,15,233.7,can,main
replay,3,4,2,lung,2,0.8334,0.8316,1.0,-0.0,-0.0023,0.8219,95,236.2,can,main
replay,3,4,3,esca,1,0.9375,0.9333,0.146,0.0375,-0.0222,0.8839,15,403.7,can,main
replay,3,4,3,lung,2,0.8035,0.8,0.0862,0.0442,-0.001,0.8219,95,406.3,can,main
replay,3,4,3,rcc,3,0.9815,0.9868,1.0,-0.0,0.2338,0.9367,76,408.4,can,main
replay,3,4,4,esca,1,0.9375,0.9333,0.127,0.0222,-0.0277,0.8839,15,615.1,can,main
replay,3,4,4,lung,2,0.8055,0.8,0.1104,0.0509,-0.0664,0.8219,95,617.8,can,main
replay,3,4,4,rcc,3,0.9611,0.9605,0.2444,0.0101,0.192,0.9367,76,620.2,can,main
replay,3,4,4,brca,4,0.8346,0.8925,1.0,-0.0,0.048,0.7381,93,623.1,can,main
distill,3,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0048,0.9071,15,6.7,can,main
distill,3,1,2,esca,1,0.9286,0.9333,0.1333,0.0433,0.6101,0.9071,15,71.2,can,main
distill,3,1,2,lung,2,0.8654,0.8632,1.0,-0.0,-0.1352,0.7535,95,72.0,can,main
distill,3,1,3,esca,1,0.9286,0.9333,0.2,0.0559,0.6106,0.9071,15,124.3,can,main
distill,3,1,3,lung,2,0.8449,0.8421,0.4,0.0353,-0.1286,0.7535,95,125.1,can,main
distill,3,1,3,rcc,3,0.9426,0.9474,1.0,-0.0,0.8243,0.8533,76,125.6,can,main
distill,3,1,4,esca,1,0.9375,0.9333,0.0667,0.0964,0.569,0.9071,15,187.9,can,main
distill,3,1,4,lung,2,0.8327,0.8316,0.3474,0.0491,-0.143,0.7535,95,188.6,can,main
distill,3,1,4,rcc,3,0.9426,0.9474,0.4342,0.0249,0.874,0.8533,76,189.2,can,main
distill,3,1,4,brca,4,0.9001,0.9032,1.0,-0.0,0.3115,0.655,93,189.9,can,main
distill,3,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1337,0.825,15,11.8,can,main
distill,3,2,2,esca,1,0.9375,0.9333,0.2222,0.0113,-0.0044,0.825,15,128.6,can,main
distill,3,2,2,lung,2,0.8436,0.8421,1.0,0.0,-0.1591,0.7867,95,129.9,can,main
distill,3,2,3,esca,1,0.9375,0.9333,0.0889,0.0138,-0.0045,0.825,15,220.0,can,main
distill,3,2,3,lung,2,0.8341,0.8316,0.2386,0.0114,-0.1324,0.7867,95,221.3,can,main
distill,3,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.4128,0.8825,76,222.3,can,main
distill,3,2,4,esca,1,0.9375,0.9333,0.1556,0.0156,0.2046,0.825,15,335.9,can,main
distill,3,2,4,lung,2,0.8443,0.8421,0.207,0.0178,-0.0117,0.7867,95,337.4,can,main
distill,3,2,4,rcc,3,0.963,0.9737,0.2281,0.0183,0.4514,0.8825,76,338.5,can,main
distill,3,2,4,brca,4,0.8873,0.914,1.0,-0.0,0.11,0.7233,93,339.8,can,main
distill,3,4,1,esca,1,0.875,0.8667,1.0,0.0,-0.0883,0.8839,15,21.6,can,main
distill,3,4,2,esca,1,0.9375,0.9333,0.2305,0.0044,-0.0476,0.8839,15,246.2,can,main
distill,3,4,2,lung,2,0.8449,0.8421,1.0,0.0,0.0106,0.8219,95,248.9,can,main
distill,3,4,3,esca,1,0.875,0.8667,0.1702,0.0037,-0.0456,0.8839,15,428.2,can,main
distill,3,4,3,lung,2,0.8551,0.8526,0.2049,0.0013,0.0059,0.8219,95,430.7,can,main
distill,3,4,3,rcc,3,0.9324,0.9342,1.0,-0.0,0.1825,0.9367,76,433.0,can,main
distill,3,4,4,esca,1,0.9375,0.9333,0.1911,0.0041,0.0064,0.8839,15,656.4,can,main
distill,3,4,4,lung,2,0.8667,0.8632,0.1422,0.0028,0.0369,0.8219,95,659.0,can,main
distill,3,4,4,rcc,3,0.9509,0.9474,0.1742,0.002,0.1737,0.9367,76,661.4,can,main
distill,3,4,4,brca,4,0.8805,0.9032,1.0,-0.0,0.0689,0.7381,93,664.0,can,main
ours,3,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0048,0.9071,15,6.1,can,main
ours,3,1,2,esca,1,0.9286,0.9333,0.2,0.045,0.6106,0.9071,15,71.1,can,main
ours,3,1,2,lung,2,0.8756,0.8737,1.0,-0.0,-0.1014,0.7535,95,71.7,can,main
ours,3,1,3,esca,1,0.9375,0.9333,0.2667,0.1403,-0.0036,0.9071,15,123.8,can,main
ours,3,1,3,lung,2,0.8361,0.8316,0.3158,0.0468,-0.2274,0.7535,95,124.5,can,main
ours,3,1,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.8462,0.8533,76,125.0,can,main
ours,3,1,4,esca,1,0.9375,0.9333,0.1333,0.1564,0.5705,0.9071,15,194.5,can,main
ours,3,1,4,lung,2,0.8456,0.8421,0.2632,0.0666,-0.0305,0.7535,95,195.2,can,main
ours,3,1,4,rcc,3,0.9426,0.9474,0.3026,0.023,0.806,0.8533,76,195.7,can,main
ours,3,1,4,brca,4,0.9001,0.9032,1.0,0.0,0.2848,0.655,93,196.3,can,main
ours,3,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1337,0.825,15,12.6,can,main
ours,3,2,2,esca,1,0.875,0.8667,0.2,0.0116,0.0718,0.825,15,136.8,can,main
ours,3,2,2,lung,2,0.8429,0.8421,1.0,-0.0,-0.109,0.7867,95,138.0,can,main
ours,3,2,3,esca,1,0.875,0.8667,0.1333,0.022,0.1086,0.825,15,234.7,can,main
ours,3,2,3,lung,2,0.8449,0.8421,0.207,0.016,-0.1044,0.7867,95,236.0,can,main
ours,3,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.4206,0.8825,76,237.0,can,main
ours,3,2,4,esca,1,0.9375,0.9333,0.1333,0.0261,0.0948,0.825,15,358.7,can,main
ours,3,2,4,lung,2,0.8347,0.8316,0.1404,0.0327,-0.114,0.7867,95,360.1,can,main
ours,3,2,4,rcc,3,0.9528,0.9605,0.1535,0.0114,0.421,0.8825,76,361.1,can,main
ours,3,2,4,brca,4,0.9467,0.9462,1.0,-0.0,0.1492,0.7233,93,362.3,can,main
ours,3,4,1,esca,1,0.875,0.8667,1.0,0.0,-0.0883,0.8839,15,21.1,can,main
ours,3,4,2,esca,1,0.9375,0.9333,0.301,0.0064,-0.0229,0.8839,15,252.6,can,main
ours,3,4,2,lung,2,0.8558,0.8526,1.0,-0.0,0.0021,0.8219,95,255.0,can,main
ours,3,4,3,esca,1,0.9375,0.9333,0.1492,0.0091,0.0045,0.8839,15,443.6,can,main
ours,3,4,3,lung,2,0.8667,0.8632,0.1687,0.0068,0.0037,0.8219,95,446.4,can,main
ours,3,4,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.199,0.9367,76,448.6,can,main
ours,3,4,4,esca,1,0.9375,0.9333,0.127,0.0109,0.0447,0.8839,15,700.7,can,main
ours,3,4,4,lung,2,0.8545,0.8526,0.1571,0.0167,0.0309,0.8219,95,703.5,can,main
ours,3,4,4,rcc,3,0.9815,0.9868,0.1818,0.0056,0.2137,0.9367,76,705.8,can,main
ours,3,4,4,brca,4,0.9008,0.9355,1.0,-0.0,0.0935,0.7381,93,708.6,can,main
joint,3,1,1,esca,1,0.9375,0.9333,1.0,0.0,0.0048,0.9071,15,6.9,can,main
joint,3,1,2,esca,1,1.0,1.0,0.1333,0.1694,0.6618,0.9071,15,54.3,can,main
joint,3,1,2,lung,2,0.8654,0.8632,1.0,-0.0,-0.0591,0.7535,95,55.0,can,main
joint,3,1,3,esca,1,1.0,1.0,0.2,0.1401,0.6598,0.9071,15,123.5,can,main
joint,3,1,3,lung,2,0.8762,0.8737,0.3158,0.0472,-0.0666,0.7535,95,124.3,can,main
joint,3,1,3,rcc,3,0.9694,0.9605,1.0,0.0,0.8714,0.8401,76,124.9,can,main
joint,3,1,4,esca,1,0.9375,0.9333,0.2,0.1489,0.6187,0.9071,15,223.5,can,main
joint,3,1,4,lung,2,0.8647,0.8632,0.2737,0.0462,-0.0877,0.7535,95,224.3,can,main
joint,3,1,4,rcc,3,0.9796,0.9737,0.2105,0.0359,0.913,0.8401,76,224.9,can,main
joint,3,1,4,brca,4,0.9136,0.9247,1.0,-0.0,0.4561,0.6353,93,225.7,can,main
joint,3,2,1,esca,1,0.9375,0.9333,1.0,0.0,-0.1337,0.825,15,12.3,can,main
joint,3,2,2,esca,1,0.9375,0.9333,0.0889,0.0544,0.0257,0.825,15,98.3,can,main
joint,3,2,2,lung,2,0.8545,0.8526,1.0,-0.0,-0.0972,0.7867,95,99.8,can,main
joint,3,2,3,esca,1,1.0,1.0,0.0889,0.0368,0.3382,0.825,15,227.9,can,main
joint,3,2,3,lung,2,0.8443,0.8421,0.2351,0.0189,-0.0858,0.7867,95,229.4,can,main
joint,3,2,3,rcc,3,0.9509,0.9474,1.0,-0.0,0.4395,0.9063,76,230.6,can,main
joint,3,2,4,esca,1,1.0,1.0,0.0444,0.0419,0.3381,0.825,15,409.1,can,main
joint,3,2,4,lung,2,0.8436,0.8421,0.1719,0.0212,-0.0433,0.7867,95,410.6,can,main
joint,3,2,4,rcc,3,0.9342,0.9474,0.1228,0.0104,0.4134,0.9063,76,411.8,can,main
joint,3,2,4,brca,4,0.861,0.9032,1.0,-0.0,0.2079,0.6748,93,413.2,can,main
joint,3,4,1,esca,1,0.875,0.8667,1.0,0.0,-0.0883,0.8839,15,21.8,can,main
joint,3,4,2,esca,1,0.8661,0.8667,0.1111,0.0054,0.0298,0.8839,15,177.6,can,main
joint,3,4,2,lung,2,0.8558,0.8526,1.0,-0.0,0.0277,0.8219,95,180.5,can,main
joint,3,4,3,esca,1,0.9375,0.9333,0.0286,0.0055,0.0595,0.8839,15,427.8,can,main
joint,3,4,3,lung,2,0.8028,0.8,0.1914,0.0032,0.0158,0.8219,95,430.7,can,main
joint,3,4,3,rcc,3,0.9259,0.9474,1.0,-0.0,0.2152,0.9309,76,433.1,can,main
joint,3,4,4,esca,1,1.0,1.0,0.1098,0.0059,0.1733,0.8839,15,780.2,can,main
joint,3,4,4,lung,2,0.8449,0.8421,0.0581,0.0037,-0.0246,0.8219,95,782.6,can,main
joint,3,4,4,rcc,3,0.9611,0.9605,0.0925,0.0021,0.2218,0.9309,76,784.6,can,main
joint,3,4,4,brca,4,0.8218,0.9032,1.0,-0.0,0.0872,0.7445,93,787.3,can,main
