method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,eps_optimal_mass,normalized_regret,random_ref,n_test,wall_s,requested,torch_version,cuda_available,mps_available,mps_fallback,resolved_device,run_tag,git_commit,hostname,command,c0_parameter_budget,dataset,order,c0_role
sp_nav,2,1,4,lung,2,0.7824,0.7789,0.0842,0.4162,0.1063,0.4879,0.193,0.7639,95,117.9,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,1,4,rcc,3,0.8768,0.8947,0.0921,0.1626,0.7301,0.7379,0.1057,0.8511,76,118.4,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,1,4,brca,4,0.8023,0.9032,1.0,-0.0,0.3017,0.6863,0.1191,0.6575,93,119.0,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,1,esca,1,0.9375,0.9333,1.0,-0.0,0.2548,0.7472,0.1058,0.8393,15,11.0,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,2,esca,1,0.9375,0.9333,0.1111,0.0436,0.1419,0.734,0.114,0.8393,15,81.1,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,2,lung,2,0.8858,0.8842,1.0,-0.0,0.0307,0.6602,0.1285,0.7886,95,82.2,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,3,esca,1,0.9375,0.9333,0.1111,0.041,0.0649,0.7407,0.1094,0.8393,15,136.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,3,lung,2,0.8456,0.8421,0.1123,0.1043,0.0266,0.6041,0.1454,0.7886,95,137.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,3,rcc,3,0.9611,0.9605,1.0,0.0,0.4014,0.7964,0.0787,0.9083,76,138.1,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,4,esca,1,0.875,0.8667,0.0889,0.0665,-0.141,0.7131,0.1218,0.8393,15,205.6,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,4,lung,2,0.7409,0.7368,0.0737,0.1574,0.0575,0.5714,0.1533,0.7886,95,206.6,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,4,rcc,3,0.9528,0.9605,0.1272,0.0613,0.3847,0.7937,0.0787,0.9083,76,207.4,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav,2,2,4,brca,4,0.8218,0.9032,1.0,-0.0,0.0565,0.6539,0.1152,0.7351,93,208.5,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,1,esca,1,0.8661,0.8667,1.0,0.0,-0.5533,0.7437,0.1096,0.8321,15,6.1,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,2,esca,1,0.9375,0.9333,0.1333,4.0978,0.6183,0.9698,0.0071,0.8321,15,71.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,2,lung,2,0.8667,0.8632,1.0,0.0,0.0815,0.7223,0.122,0.7707,95,71.8,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,3,esca,1,0.9375,0.9333,0.0667,6.9273,0.6182,0.9912,0.002,0.8321,15,122.8,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,3,lung,2,0.8571,0.8526,0.3263,2.6484,0.0516,0.8044,0.1162,0.7707,95,123.4,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,3,rcc,3,0.9611,0.9605,1.0,0.0,0.8691,0.7983,0.0785,0.8722,76,123.8,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,4,esca,1,0.9375,0.9333,0.1333,6.8798,0.6174,0.9896,0.0031,0.8321,15,186.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,4,lung,2,0.8571,0.8526,0.2632,3.2027,0.0312,0.8126,0.114,0.7707,95,186.9,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,4,rcc,3,0.9407,0.9342,0.0526,1.1837,0.8128,0.8873,0.0485,0.8722,76,187.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,1,4,brca,4,0.8414,0.9032,1.0,-0.0,0.1965,0.7158,0.1075,0.6985,93,187.9,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,1,esca,1,0.8661,0.8667,1.0,0.0,-0.0611,0.7282,0.1122,0.8714,15,11.2,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,2,esca,1,1.0,1.0,0.1111,5.8606,0.3376,0.9842,0.0081,0.8714,15,132.4,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,2,lung,2,0.8558,0.8526,1.0,-0.0,-0.0226,0.6226,0.1393,0.8114,95,133.4,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,3,esca,1,1.0,1.0,0.0667,11.8421,0.3376,0.9961,0.0011,0.8714,15,230.9,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,3,lung,2,0.8463,0.8421,0.186,4.7137,-0.0435,0.8088,0.1141,0.8114,95,231.9,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,3,rcc,3,0.9796,0.9737,1.0,-0.0,0.4172,0.8013,0.0768,0.9133,76,232.8,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,4,esca,1,1.0,1.0,0.0667,8.6268,0.3376,0.9861,0.0067,0.8714,15,363.5,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,4,lung,2,0.8055,0.8,0.1579,3.5646,-0.0781,0.7628,0.1249,0.8114,95,364.6,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,4,rcc,3,0.9713,0.9737,0.0658,1.1102,0.4058,0.8917,0.0408,0.9133,76,365.5,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,0,2,4,brca,4,0.8677,0.914,1.0,-0.0,0.0769,0.6611,0.1168,0.7009,93,367.2,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,1,esca,1,0.875,0.8667,1.0,0.0,-0.1991,0.7425,0.1129,0.8018,15,6.5,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,2,esca,1,0.9375,0.9333,0.2,3.5727,0.6277,0.954,0.0128,0.8018,15,70.8,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,2,lung,2,0.8762,0.8737,1.0,-0.0,0.1726,0.7051,0.1226,0.771,95,71.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,3,esca,1,0.9375,0.9333,0.0667,11.3126,0.6274,0.9927,0.0025,0.8018,15,123.2,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,3,lung,2,0.8776,0.8737,0.2947,3.623,0.11,0.7647,0.1358,0.771,95,123.7,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,3,rcc,3,0.9509,0.9474,1.0,-0.0,0.805,0.8051,0.0734,0.9035,76,124.2,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,4,esca,1,0.9375,0.9333,0.1333,11.5901,0.6274,0.9893,0.0038,0.8018,15,189.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,4,lung,2,0.8776,0.8737,0.2947,4.1631,0.1122,0.7819,0.1352,0.771,95,189.9,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,4,rcc,3,0.9796,0.9737,0.1579,1.2748,0.8549,0.8902,0.0435,0.9035,76,190.3,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,1,4,brca,4,0.776,0.8925,1.0,-0.0,0.1583,0.6339,0.1393,0.68,93,190.8,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,2,1,esca,1,0.8661,0.8667,1.0,0.0,-0.2064,0.7235,0.1169,0.8464,15,11.7,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,2,2,esca,1,0.9375,0.9333,0.1111,6.8394,0.3123,0.9809,0.0038,0.8464,15,134.6,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,2,2,lung,2,0.866,0.8632,1.0,-0.0,0.0717,0.5951,0.1442,0.7828,95,135.6,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,2,3,esca,1,1.0,1.0,0.1333,13.0775,0.346,0.9889,0.0018,0.8464,15,232.2,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
sp_nav_eq,1,2,3,lung,2,0.8361,0.8316,0.1544,5.1993,0.0074,0.7464,0.1141,0.7828,95,233.2,mps,2.12.0,False,True,1,mps,track_c0_20260817T014543Z,4e1680d0e63b6c10eb7ef77a367753ed7cb36131,aaron-mac.local,scripts/run_track_c0.py --device mps --tag track_c0_20260817T014543Z --resume,"{'shared_core_params': 164481, 'adapter_params_per_task': 640, 'adapter_params_all_tasks': 2560, 'n_tasks': 4, 'adapter_pct_of_core_per_task': 0.3891, 'adapter_pct_of_core_all_tasks': 1.5564}",can,main,c0_screening
