method,seed,K,stage,task,task_idx,bal_acc,acc,jaccard,action_kl,sel_utility,eps_optimal_mass,normalized_regret,random_ref,n_test,wall_s,requested,torch_version,cuda_available,mps_available,mps_fallback,resolved_device,run_tag,git_commit,hostname,command,dataset,order
ia_samp,0,2,4,rcc,3,0.9713,0.9737,0.136,0.0164,0.4027,0.8125,0.0723,0.9133,76,1205.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,2,4,brca,4,0.9399,0.9355,1.0,-0.0,0.1537,0.6741,0.1145,0.7009,93,1206.0,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,1,esca,1,0.875,0.8667,1.0,-0.0,-0.0328,0.7293,0.1137,0.8179,15,17.0,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,2,esca,1,0.875,0.8667,0.2406,0.009,-0.0716,0.7321,0.1147,0.8179,15,421.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,2,lung,2,0.8456,0.8421,1.0,-0.0,-0.0763,0.6351,0.1303,0.8236,95,424.0,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,3,esca,1,0.875,0.8667,0.1206,0.0185,-0.0364,0.7319,0.1147,0.8179,15,1109.8,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,3,lung,2,0.8265,0.8211,0.1577,0.0077,-0.0823,0.6338,0.1314,0.8236,95,1111.8,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,3,rcc,3,0.9342,0.9474,1.0,-0.0,0.1718,0.762,0.0897,0.9355,76,1113.5,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,4,esca,1,0.9375,0.9333,0.1194,0.0226,0.0408,0.7343,0.1143,0.8179,15,2384.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,4,lung,2,0.764,0.7579,0.1628,0.0158,-0.137,0.6321,0.1328,0.8236,95,2386.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,4,rcc,3,0.9528,0.9605,0.1892,0.0047,0.1626,0.7635,0.0889,0.9355,76,2389.5,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,0,4,4,brca,4,0.9136,0.9247,1.0,-0.0,0.0639,0.6204,0.1253,0.705,93,2391.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,1,esca,1,0.875,0.8667,1.0,-0.0,-0.3416,0.7714,0.105,0.8018,15,6.1,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,2,esca,1,0.9375,0.9333,0.1333,0.0733,0.6174,0.8015,0.092,0.8018,15,84.5,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,2,lung,2,0.8667,0.8632,1.0,-0.0,0.0163,0.6914,0.1324,0.771,95,85.0,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,3,esca,1,0.9375,0.9333,0.1333,0.0988,-0.1541,0.8173,0.0891,0.8018,15,234.0,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,3,lung,2,0.8259,0.8211,0.4316,0.0437,-0.0361,0.6838,0.138,0.771,95,234.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,3,rcc,3,0.9898,0.9868,1.0,-0.0,0.9034,0.8174,0.07,0.9035,76,235.0,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,4,esca,1,0.8661,0.8667,0.2667,0.0959,-0.2676,0.785,0.1036,0.8018,15,533.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,4,lung,2,0.8157,0.8105,0.2842,0.0823,-0.0024,0.6776,0.143,0.771,95,534.3,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,4,rcc,3,0.9694,0.9605,0.2895,0.037,0.8904,0.804,0.073,0.9035,76,534.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,1,4,brca,4,0.9399,0.9355,1.0,0.0,0.4186,0.664,0.1228,0.68,93,535.2,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,1,esca,1,1.0,1.0,1.0,0.0,0.3363,0.7242,0.1154,0.8464,15,9.4,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,2,esca,1,0.8661,0.8667,0.2,0.0294,-0.3175,0.742,0.111,0.8464,15,218.6,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,2,lung,2,0.866,0.8632,1.0,-0.0,0.0582,0.5743,0.1517,0.7828,95,219.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,3,esca,1,0.8661,0.8667,0.0889,0.0495,-0.1623,0.744,0.1132,0.8464,15,569.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,3,lung,2,0.8048,0.8,0.1544,0.0252,0.0376,0.5659,0.1566,0.7828,95,570.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,3,rcc,3,0.9713,0.9737,1.0,-0.0,0.4218,0.763,0.0864,0.8859,76,571.7,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,4,esca,1,0.8661,0.8667,0.0667,0.0605,-0.0137,0.7471,0.1118,0.8464,15,1207.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
ia_samp,1,2,4,lung,2,0.8157,0.8105,0.1228,0.0491,-0.0313,0.5565,0.1619,0.7828,95,1208.9,mps,2.12.0,False,True,1,mps,method_gate_v0333_run1,0f0a0428283ec39402fa48153d280313c0e5eed3,aaron-mac.local,scripts/run_method_gate.py --device mps --tag method_gate_v0333_run1 --resume,can,main
